Outlet_ID,weekly_sale_for_1,weekly_sale_for_2,weekly_sale_for_3,weekly_sale_for_4,weekly_sale_for_5,weekly_sale_for_6,weekly_sale_for_7,weekly_sale_for_8,weekly_sale_for_9,weekly_sale_for_10,weekly_sale_for_11,weekly_sale_for_12,weekly_sold_volume_for_1,weekly_sold_volume_for_2,weekly_sold_volume_for_3,weekly_sold_volume_for_4,weekly_sold_volume_for_5,weekly_sold_volume_for_6,weekly_sold_volume_for_7,weekly_sold_volume_for_8,weekly_sold_volume_for_9,weekly_sold_volume_for_10,weekly_sold_volume_for_11,weekly_sold_volume_for_12,weekly_earning_for_1,weekly_earning_for_2,weekly_earning_for_3,weekly_earning_for_4,weekly_earning_for_5,weekly_earning_for_6,weekly_earning_for_7,weekly_earning_for_8,weekly_earning_for_9,weekly_earning_for_10,weekly_earning_for_11,weekly_earning_for_12,Butter Pecan Small Stick_units_sold,Chocolate Petite Bar_units_sold,Mint Bite-size Pop_units_sold,Strawberry Tiny Cup_units_sold,Vanilla Mini Cone_units_sold,Chocolate Fudge Big Scoop_units_sold,Cookies and Cream Mega Tub_units_sold,Mint Chocolate Chip Family Pack_units_sold,Moose Tracks Jumbo Cup_units_sold,Rocky Road Mega Tub_units_sold,Butter Pecan Small Stick_volume_sold,Chocolate Petite Bar_volume_sold,Mint Bite-size Pop_volume_sold,Strawberry Tiny Cup_volume_sold,Vanilla Mini Cone_volume_sold,Chocolate Fudge Big Scoop_volume_sold,Cookies and Cream Mega Tub_volume_sold,Mint Chocolate Chip Family Pack_volume_sold,Moose Tracks Jumbo Cup_volume_sold,Rocky Road Mega Tub_volume_sold,Butter Pecan Small Stick_earning,Chocolate Petite Bar_earning,Mint Bite-size Pop_earning,Strawberry Tiny Cup_earning,Vanilla Mini Cone_earning,Chocolate Fudge Big Scoop_earning,Cookies and Cream Mega Tub_earning,Mint Chocolate Chip Family Pack_earning,Moose Tracks Jumbo Cup_earning,Rocky Road Mega Tub_earning,labels
ID5879,2039.0,3466.0,2178.0,2144.0,3581.0,3949.0,4088.0,2575.0,2701.0,3435.0,2605.0,3887.0,407.8,693.2,435.6,428.8,716.2,789.8000000000001,817.6,515.0,540.2,687.0,521.0,777.4000000000001,202580.0,348370.0,224560.0,212700.0,351180.0,389060.0,409460.0,257110.0,272930.0,345860.0,255990.0,389760.0,6212.0,7838.0,7131.0,7314.0,8153.0,0.0,0.0,0.0,0.0,0.0,1242.4,1567.6000000000001,1426.2,1462.8000000000002,1630.6000000000001,0.0,0.0,0.0,0.0,0.0,621200.0,705420.0,713100.0,804540.0,815300.0,0.0,0.0,0.0,0.0,0.0,2
ID2673,4553.0,2376.0,2972.0,2431.0,3515.0,2320.0,2782.0,3340.0,3160.0,2981.0,2781.0,1930.0,910.6,475.20000000000005,594.4,486.20000000000005,703.0,464.0,556.4,668.0,632.0,596.2,556.2,386.00000000000006,458870.0,231060.0,297570.0,247130.0,353140.0,239920.0,276440.0,332730.0,315770.0,299990.0,276610.0,193040.0,7971.0,5872.0,6617.0,6689.0,7992.0,0.0,0.0,0.0,0.0,0.0,1594.2,1174.4,1323.4,1337.8000000000002,1598.4,0.0,0.0,0.0,0.0,0.0,797100.0,528480.0,661700.0,735790.0,799200.0,0.0,0.0,0.0,0.0,0.0,2
ID6055,5319.0,4398.0,6043.0,4455.0,5512.0,3721.0,5138.0,7435.0,6739.0,5081.0,4919.0,6188.0,1063.8,879.6,1208.6000000000001,891.0,1102.4,744.2,1027.6000000000001,1487.0,1347.8000000000002,1016.2,983.8000000000001,1237.6000000000001,526640.0,441510.0,610190.0,447630.0,552780.0,371570.0,497090.0,744110.0,678840.0,510100.0,486130.0,621880.0,8829.0,16119.0,12001.0,15486.0,12513.0,0.0,0.0,0.0,0.0,0.0,1765.8000000000002,3223.8,2400.2000000000003,3097.2000000000003,2502.6,0.0,0.0,0.0,0.0,0.0,882900.0,1450710.0,1200100.0,1703460.0,1251300.0,0.0,0.0,0.0,0.0,0.0,2
ID3715,3146.0,2245.0,1847.0,3874.0,1896.0,2232.0,2684.0,1188.0,2903.0,2533.0,2327.0,2930.0,629.2,449.0,369.40000000000003,774.8000000000001,379.20000000000005,446.40000000000003,536.8000000000001,237.60000000000002,580.6,506.6,465.40000000000003,586.0,307600.0,222220.0,178180.0,384810.0,191750.0,226660.0,263580.0,116950.0,283520.0,251850.0,234500.0,299200.0,6860.0,7714.0,4049.0,5746.0,5436.0,0.0,0.0,0.0,0.0,0.0,1372.0,1542.8000000000002,809.8000000000001,1149.2,1087.2,0.0,0.0,0.0,0.0,0.0,686000.0,694260.0,404900.0,632060.0,543600.0,0.0,0.0,0.0,0.0,0.0,2
ID9780,2213.0,3278.0,3794.0,1676.0,2915.0,3397.0,3189.0,3686.0,2739.0,3587.0,3485.0,4000.0,442.6,655.6,758.8,335.20000000000005,583.0,679.4000000000001,637.8000000000001,737.2,547.8000000000001,717.4000000000001,697.0,800.0,212840.0,331490.0,374230.0,164750.0,300920.0,345770.0,317600.0,363050.0,280170.0,363410.0,357190.0,409570.0,7247.0,5457.0,7365.0,7966.0,9924.0,0.0,0.0,0.0,0.0,0.0,1449.4,1091.4,1473.0,1593.2,1984.8000000000002,0.0,0.0,0.0,0.0,0.0,724700.0,491130.0,736500.0,876260.0,992400.0,0.0,0.0,0.0,0.0,0.0,2
ID6863,3181.0,2039.0,1554.0,3406.0,3502.0,4767.0,2587.0,3734.0,3232.0,3033.0,2953.0,4019.0,636.2,407.8,310.8,681.2,700.4000000000001,953.4000000000001,517.4000000000001,746.8000000000001,646.4000000000001,606.6,590.6,803.8000000000001,315440.0,206470.0,151430.0,334200.0,350550.0,474510.0,252040.0,371130.0,328150.0,296450.0,302420.0,398600.0,7872.0,9090.0,7392.0,7159.0,6494.0,0.0,0.0,0.0,0.0,0.0,1574.4,1818.0,1478.4,1431.8000000000002,1298.8000000000002,0.0,0.0,0.0,0.0,0.0,787200.0,818100.0,739200.0,787490.0,649400.0,0.0,0.0,0.0,0.0,0.0,2
ID5591,3577.0,868.0,2898.0,2179.0,4132.0,2657.0,3912.0,2717.0,2289.0,2473.0,2462.0,3115.0,715.4000000000001,173.60000000000002,579.6,435.8,826.4000000000001,531.4,782.4000000000001,543.4000000000001,457.80000000000007,494.6000000000001,492.4,623.0,357930.0,87810.0,296090.0,217800.0,422810.0,254130.0,391470.0,279820.0,226520.0,254870.0,252600.0,301040.0,6368.0,6255.0,6801.0,7754.0,6101.0,0.0,0.0,0.0,0.0,0.0,1273.6000000000001,1251.0,1360.2,1550.8000000000002,1220.2,0.0,0.0,0.0,0.0,0.0,636800.0,562950.0,680100.0,852940.0,610100.0,0.0,0.0,0.0,0.0,0.0,2
ID9919,2630.0,2360.0,2733.0,3724.0,3442.0,2180.0,3275.0,3897.0,3600.0,3586.0,3277.0,2892.0,526.0,472.00000000000006,546.6,744.8000000000001,688.4000000000001,436.00000000000006,655.0,779.4000000000001,720.0,717.2,655.4000000000001,578.4,263180.0,235650.0,266280.0,375580.0,344410.0,225920.0,337050.0,390210.0,362800.0,357490.0,320990.0,291480.0,7798.0,7628.0,6238.0,8772.0,7160.0,0.0,0.0,0.0,0.0,0.0,1559.6000000000001,1525.6000000000001,1247.6000000000001,1754.4,1432.0,0.0,0.0,0.0,0.0,0.0,779800.0,686520.0,623800.0,964920.0,716000.0,0.0,0.0,0.0,0.0,0.0,2
ID4975,3628.0,3226.0,2486.0,2332.0,2907.0,4025.0,2658.0,3227.0,2924.0,3533.0,2876.0,3038.0,725.6,645.2,497.20000000000005,466.40000000000003,581.4000000000001,805.0,531.6,645.4,584.8,706.6,575.2,607.6,356590.0,319220.0,253320.0,231960.0,300520.0,397180.0,269880.0,318770.0,294880.0,357220.0,290460.0,310590.0,7321.0,6632.0,7997.0,8091.0,6819.0,0.0,0.0,0.0,0.0,0.0,1464.2,1326.4,1599.4,1618.2,1363.8,0.0,0.0,0.0,0.0,0.0,732100.0,596880.0,799700.0,890010.0,681900.0,0.0,0.0,0.0,0.0,0.0,2
ID3946,8748.0,8954.0,9485.0,6411.0,5518.0,7765.0,8459.0,6497.0,7108.0,8229.0,8031.0,7226.0,2359.2,2420.4,2381.8,1959.0,1720.4,2178.6000000000004,2139.0,1620.2,2364.8,2445.0,2254.2000000000003,2214.0,1653440.0,1673430.0,1561330.0,1511850.0,1366310.0,1549890.0,1411400.0,1063040.0,1899470.0,1846250.0,1605920.0,1667740.0,18257.0,15252.0,16945.0,16774.0,15740.0,1696.0,2520.0,1885.0,1611.0,1751.0,3651.4,3050.4,3389.0,3354.8,3148.0,1696.0,2520.0,1885.0,1611.0,1751.0,1825700.0,1372680.0,1694500.0,1845140.0,1574000.0,2035200.0,2772000.0,2167750.0,1772100.0,1751000.0,1
ID7416,2240.0,3911.0,2828.0,3329.0,2531.0,3586.0,4101.0,2734.0,1931.0,2913.0,2674.0,3423.0,448.00000000000006,782.2,565.6,665.8000000000001,506.20000000000005,717.2,820.2,546.8,386.2,582.6,534.8000000000001,684.6,231390.0,396210.0,277040.0,333420.0,245600.0,367200.0,408600.0,267530.0,191340.0,290190.0,277120.0,341460.0,6310.0,6699.0,7367.0,7399.0,8426.0,0.0,0.0,0.0,0.0,0.0,1262.0,1339.8000000000002,1473.4,1479.8000000000002,1685.2,0.0,0.0,0.0,0.0,0.0,631000.0,602910.0,736700.0,813890.0,842600.0,0.0,0.0,0.0,0.0,0.0,2
ID6026,2476.0,2780.0,3035.0,4705.0,3779.0,1991.0,2775.0,3090.0,3011.0,4183.0,2959.0,1881.0,495.20000000000005,556.0,607.0,941.0,755.8000000000001,398.20000000000005,555.0,618.0,602.2,836.6,591.8000000000001,376.20000000000005,257750.0,272370.0,306010.0,470810.0,377100.0,207560.0,275130.0,305840.0,294840.0,419900.0,293140.0,184780.0,5642.0,7938.0,9229.0,7811.0,6045.0,0.0,0.0,0.0,0.0,0.0,1128.4,1587.6000000000001,1845.8000000000002,1562.2,1209.0000000000002,0.0,0.0,0.0,0.0,0.0,564200.0,714420.0,922900.0,859210.0,604500.0,0.0,0.0,0.0,0.0,0.0,2
ID7321,3580.0,3366.0,2896.0,3460.0,1383.0,2627.0,2511.0,3837.0,3401.0,2552.0,2973.0,1872.0,716.0,673.2,579.2,692.0,276.6,525.4000000000001,502.20000000000005,767.4,680.2,510.40000000000003,594.6,374.40000000000003,359960.0,330230.0,285170.0,347810.0,138600.0,261210.0,251530.0,380030.0,342640.0,244190.0,306680.0,183410.0,8955.0,5980.0,7611.0,4546.0,7366.0,0.0,0.0,0.0,0.0,0.0,1791.0,1196.0,1522.2,909.2,1473.2,0.0,0.0,0.0,0.0,0.0,895500.0,538200.0,761100.0,500060.0,736600.0,0.0,0.0,0.0,0.0,0.0,2
ID3582,4063.0,3157.0,3024.0,3622.0,2759.0,2079.0,3532.0,3941.0,2200.0,4807.0,2587.0,3939.0,812.6000000000001,631.4000000000001,604.8000000000001,724.4000000000001,551.8000000000001,415.8,706.4000000000001,788.2,440.0,961.4000000000001,517.4,787.8000000000001,403850.0,321790.0,298430.0,361130.0,282330.0,202430.0,341310.0,391350.0,210770.0,481600.0,270490.0,393010.0,7991.0,8718.0,6998.0,7467.0,8536.0,0.0,0.0,0.0,0.0,0.0,1598.2,1743.6000000000001,1399.6000000000001,1493.4,1707.2,0.0,0.0,0.0,0.0,0.0,799100.0,784620.0,699800.0,821370.0,853600.0,0.0,0.0,0.0,0.0,0.0,2
ID4625,2058.0,3655.0,3444.0,2540.0,3691.0,3873.0,3271.0,2966.0,3122.0,3165.0,3470.0,3491.0,411.6,731.0,688.8000000000001,508.0,738.2,774.6,654.2,593.2,624.4000000000001,633.0,694.0,698.2,209120.0,363650.0,341910.0,257080.0,367830.0,386150.0,318390.0,295370.0,316300.0,314910.0,350710.0,349180.0,5436.0,10411.0,5689.0,10011.0,7199.0,0.0,0.0,0.0,0.0,0.0,1087.2,2082.2000000000003,1137.8,2002.2,1439.8000000000002,0.0,0.0,0.0,0.0,0.0,543600.0,936990.0,568900.0,1101210.0,719900.0,0.0,0.0,0.0,0.0,0.0,2
ID3447,3046.0,4788.0,2692.0,2839.0,3536.0,2837.0,2592.0,2486.0,2041.0,2561.0,3397.0,4000.0,609.2,957.6,538.4000000000001,567.8,707.2,567.4,518.4000000000001,497.20000000000005,408.20000000000005,512.2,679.4000000000001,800.0,310870.0,470240.0,263410.0,275530.0,352320.0,276820.0,261840.0,252380.0,204980.0,246350.0,343280.0,401400.0,7164.0,7370.0,6931.0,5162.0,10188.0,0.0,0.0,0.0,0.0,0.0,1432.8,1474.0,1386.2,1032.4,2037.6000000000001,0.0,0.0,0.0,0.0,0.0,716400.0,663300.0,693100.0,567820.0,1018800.0,0.0,0.0,0.0,0.0,0.0,2
ID4092,3082.0,3473.0,2805.0,1296.0,2731.0,2835.0,3582.0,2965.0,3759.0,2060.0,4046.0,2130.0,616.4000000000001,694.6,561.0,259.20000000000005,546.2,567.0,716.4000000000001,593.0,751.8000000000001,412.0,809.2,426.0,310660.0,347430.0,286610.0,140030.0,269150.0,280460.0,358930.0,292700.0,387690.0,197840.0,398910.0,205950.0,6220.0,6743.0,6646.0,6739.0,8416.0,0.0,0.0,0.0,0.0,0.0,1244.0,1348.6000000000001,1329.2,1347.8000000000002,1683.2,0.0,0.0,0.0,0.0,0.0,622000.0,606870.0,664600.0,741290.0,841600.0,0.0,0.0,0.0,0.0,0.0,2
ID6025,3380.0,2095.0,1973.0,3424.0,3204.0,2192.0,2891.0,3633.0,3740.0,2431.0,2130.0,4140.0,676.0,419.0,394.6,684.8,640.8,438.4,578.2,726.6,748.0,486.20000000000005,426.0,828.0,346990.0,212790.0,206060.0,343190.0,312750.0,222070.0,286840.0,366160.0,375740.0,238740.0,204640.0,416630.0,5775.0,7527.0,6704.0,8457.0,6770.0,0.0,0.0,0.0,0.0,0.0,1155.0,1505.4,1340.8000000000002,1691.4,1354.0,0.0,0.0,0.0,0.0,0.0,577500.0,677430.0,670400.0,930270.0,677000.0,0.0,0.0,0.0,0.0,0.0,2
ID9440,6046.0,5584.0,5416.0,5745.0,4247.0,6849.0,7170.0,7991.0,4597.0,6519.0,5664.0,4801.0,1209.2,1116.8000000000002,1083.2,1149.0,849.4000000000001,1369.8000000000002,1434.0,1598.2,919.4000000000001,1303.8000000000002,1132.8,960.2,598150.0,556960.0,546990.0,557460.0,422930.0,686090.0,723020.0,789610.0,475680.0,660170.0,559000.0,472840.0,13729.0,13364.0,15496.0,11964.0,16076.0,0.0,0.0,0.0,0.0,0.0,2745.8,2672.8,3099.2000000000003,2392.8,3215.2000000000003,0.0,0.0,0.0,0.0,0.0,1372900.0,1202760.0,1549600.0,1316040.0,1607600.0,0.0,0.0,0.0,0.0,0.0,2
ID8194,3174.0,1846.0,1873.0,3403.0,2909.0,1412.0,3299.0,2492.0,2976.0,1177.0,4163.0,2630.0,634.8000000000001,369.20000000000005,374.6,680.6,581.8000000000001,282.4,659.8000000000001,498.40000000000003,595.2,235.4,832.6,526.0,316090.0,194910.0,193250.0,336980.0,291080.0,140190.0,327830.0,248220.0,297160.0,117700.0,420830.0,259130.0,5654.0,5537.0,7937.0,6334.0,5892.0,0.0,0.0,0.0,0.0,0.0,1130.8,1107.4,1587.4,1266.8,1178.4,0.0,0.0,0.0,0.0,0.0,565400.0,498330.0,793700.0,696740.0,589200.0,0.0,0.0,0.0,0.0,0.0,2
ID2846,4518.0,3073.0,3379.0,2399.0,2208.0,4197.0,2234.0,3065.0,2690.0,3831.0,3480.0,2669.0,903.6,614.6,675.8000000000001,479.8,441.6,839.4000000000001,446.8,613.0,538.0,766.2,696.0,533.8,451820.0,317340.0,330500.0,228870.0,227190.0,420930.0,219210.0,299360.0,266220.0,387300.0,354520.0,262650.0,6224.0,7434.0,8096.0,6595.0,9394.0,0.0,0.0,0.0,0.0,0.0,1244.8000000000002,1486.8000000000002,1619.2,1319.0,1878.8000000000002,0.0,0.0,0.0,0.0,0.0,622400.0,669060.0,809600.0,725450.0,939400.0,0.0,0.0,0.0,0.0,0.0,2
ID4192,2142.0,2304.0,2568.0,2225.0,3182.0,3850.0,3561.0,3144.0,3962.0,4232.0,3126.0,1989.0,428.40000000000003,460.8,513.6,445.00000000000006,636.4000000000001,770.0,712.2,628.8000000000001,792.4000000000001,846.4000000000001,625.2,397.79999999999995,214430.0,228130.0,259590.0,225250.0,315360.0,379920.0,348790.0,310790.0,405920.0,416360.0,317450.0,202000.0,7518.0,7420.0,7938.0,6969.0,6440.0,0.0,0.0,0.0,0.0,0.0,1503.6000000000001,1484.0,1587.6000000000001,1393.8,1288.0000000000002,0.0,0.0,0.0,0.0,0.0,751800.0,667800.0,793800.0,766590.0,644000.0,0.0,0.0,0.0,0.0,0.0,2
ID8119,2290.0,2782.0,1802.0,3684.0,2619.0,2891.0,2985.0,3775.0,1780.0,3333.0,4113.0,3315.0,458.00000000000006,556.4000000000001,360.4,736.8000000000001,523.8000000000001,578.2,597.0,755.0,356.0,666.6,822.6,663.0,233630.0,270750.0,171200.0,374630.0,271710.0,285320.0,300260.0,383930.0,176460.0,326370.0,410870.0,328660.0,6208.0,8234.0,7489.0,7923.0,5515.0,0.0,0.0,0.0,0.0,0.0,1241.6,1646.8000000000002,1497.8000000000002,1584.6000000000001,1103.0,0.0,0.0,0.0,0.0,0.0,620800.0,741060.0,748900.0,871530.0,551500.0,0.0,0.0,0.0,0.0,0.0,2
ID9823,1039.0,3712.0,3110.0,2302.0,1757.0,1705.0,2712.0,2036.0,2418.0,2455.0,3272.0,4002.0,207.8,742.4,622.0,460.4,351.4,341.0,542.4000000000001,407.20000000000005,483.6,491.00000000000006,654.4000000000001,800.4000000000001,107290.0,374660.0,312590.0,223480.0,173310.0,168600.0,269930.0,201530.0,250280.0,251130.0,328790.0,400830.0,6370.0,5915.0,5241.0,6957.0,6037.0,0.0,0.0,0.0,0.0,0.0,1274.0,1183.0,1048.2,1391.4,1207.4,0.0,0.0,0.0,0.0,0.0,637000.0,532350.0,524100.0,765270.0,603700.0,0.0,0.0,0.0,0.0,0.0,2
ID8893,1890.0,2334.0,1961.0,2281.0,3357.0,3063.0,1650.0,3012.0,1867.0,2652.0,3327.0,2856.0,378.0,466.80000000000007,392.20000000000005,456.20000000000005,671.4000000000001,612.6,330.0,602.4000000000001,373.4,530.4,665.4,571.2,191610.0,229440.0,194330.0,225580.0,328100.0,310210.0,161160.0,294110.0,175650.0,270230.0,329430.0,286690.0,7570.0,7179.0,5731.0,4333.0,5437.0,0.0,0.0,0.0,0.0,0.0,1514.0,1435.8000000000002,1146.2,866.6,1087.4,0.0,0.0,0.0,0.0,0.0,757000.0,646110.0,573100.0,476630.0,543700.0,0.0,0.0,0.0,0.0,0.0,2
ID5021,3945.0,3041.0,3438.0,2448.0,2866.0,3122.0,2413.0,2300.0,2925.0,3409.0,2576.0,2076.0,789.0,608.2,687.6,489.6,573.2,624.4000000000001,482.6,460.0,585.0,681.8000000000001,515.2,415.20000000000005,400930.0,298770.0,344810.0,241030.0,291210.0,313590.0,251050.0,235990.0,282400.0,343710.0,258220.0,200530.0,6681.0,6947.0,6378.0,7581.0,6972.0,0.0,0.0,0.0,0.0,0.0,1336.2,1389.4,1275.6000000000001,1516.2,1394.4,0.0,0.0,0.0,0.0,0.0,668100.0,625230.0,637800.0,833910.0,697200.0,0.0,0.0,0.0,0.0,0.0,2
ID8735,3233.0,4305.0,3138.0,4570.0,3747.0,3892.0,3620.0,3192.0,3215.0,2808.0,2452.0,3050.0,646.6,861.0,627.6000000000001,914.0,749.4000000000001,778.4000000000001,724.0,638.4,643.0,561.6,490.40000000000003,610.0,330950.0,429510.0,309030.0,460090.0,369870.0,390020.0,372270.0,321190.0,315060.0,281760.0,248390.0,299060.0,8717.0,7838.0,8669.0,8338.0,7660.0,0.0,0.0,0.0,0.0,0.0,1743.4,1567.6000000000001,1733.8000000000002,1667.6000000000001,1532.0,0.0,0.0,0.0,0.0,0.0,871700.0,705420.0,866900.0,917180.0,766000.0,0.0,0.0,0.0,0.0,0.0,2
ID7332,3431.0,3531.0,3668.0,2490.0,2971.0,4297.0,3107.0,2829.0,3505.0,1406.0,3313.0,3196.0,686.2,706.2,733.6,498.0,594.2,859.4000000000001,621.4,565.8,701.0,281.2,662.6,639.2,350390.0,356740.0,362730.0,249260.0,306190.0,421320.0,300580.0,278810.0,351310.0,145880.0,329390.0,312860.0,6125.0,7752.0,9213.0,6858.0,7796.0,0.0,0.0,0.0,0.0,0.0,1225.0,1550.4,1842.6000000000001,1371.6000000000001,1559.2,0.0,0.0,0.0,0.0,0.0,612500.0,697680.0,921300.0,754380.0,779600.0,0.0,0.0,0.0,0.0,0.0,2
ID6292,4568.0,2369.0,2404.0,3211.0,2183.0,1498.0,3342.0,3475.0,2007.0,2594.0,4374.0,2652.0,913.6,473.8,480.8,642.2,436.6,299.6,668.4000000000001,695.0,401.40000000000003,518.8000000000001,874.8000000000001,530.4000000000001,456000.0,232570.0,241480.0,323110.0,220930.0,145660.0,326840.0,347580.0,205890.0,254340.0,445310.0,263830.0,6512.0,7912.0,6345.0,7496.0,6412.0,0.0,0.0,0.0,0.0,0.0,1302.4,1582.4,1269.0,1499.2,1282.4,0.0,0.0,0.0,0.0,0.0,651200.0,712080.0,634500.0,824560.0,641200.0,0.0,0.0,0.0,0.0,0.0,2
ID7462,2902.0,3687.0,3175.0,2654.0,3509.0,3225.0,2868.0,2690.0,4259.0,4347.0,3519.0,2947.0,580.4000000000001,737.4000000000001,635.0,530.8000000000001,701.8000000000001,645.0,573.6,538.0,851.8000000000001,869.4000000000001,703.8000000000001,589.4000000000001,294870.0,374940.0,321810.0,272370.0,351130.0,329000.0,285310.0,275920.0,423720.0,435320.0,359780.0,292450.0,6705.0,6715.0,7270.0,10557.0,8535.0,0.0,0.0,0.0,0.0,0.0,1341.0,1343.0,1454.0,2111.4,1707.0,0.0,0.0,0.0,0.0,0.0,670500.0,604350.0,727000.0,1161270.0,853500.0,0.0,0.0,0.0,0.0,0.0,2
ID5250,2357.0,2902.0,2899.0,2508.0,2866.0,3760.0,2831.0,1783.0,2225.0,3220.0,2805.0,2482.0,471.4,580.4,579.8,501.6,573.2,752.0,566.2,356.6,445.0,644.0,561.0000000000001,496.4,236070.0,282110.0,295020.0,249210.0,287380.0,369400.0,283700.0,176940.0,223650.0,313460.0,277210.0,245990.0,6975.0,7378.0,7052.0,5012.0,6221.0,0.0,0.0,0.0,0.0,0.0,1395.0,1475.6000000000001,1410.4,1002.4,1244.2,0.0,0.0,0.0,0.0,0.0,697500.0,664020.0,705200.0,551320.0,622100.0,0.0,0.0,0.0,0.0,0.0,2
ID1997,3564.0,3241.0,3892.0,3350.0,1394.0,4386.0,2702.0,2529.0,1987.0,1657.0,4255.0,2882.0,712.8,648.2,778.4000000000001,670.0,278.8,877.2,540.4,505.8,397.40000000000003,331.40000000000003,851.0,576.4000000000001,357440.0,319260.0,385220.0,337160.0,147240.0,436410.0,272200.0,256600.0,203940.0,164480.0,426100.0,291170.0,7401.0,6239.0,7829.0,7571.0,6799.0,0.0,0.0,0.0,0.0,0.0,1480.2,1247.8,1565.8000000000002,1514.2,1359.8000000000002,0.0,0.0,0.0,0.0,0.0,740100.0,561510.0,782900.0,832810.0,679900.0,0.0,0.0,0.0,0.0,0.0,2
ID3097,3218.0,1911.0,3226.0,2140.0,2840.0,4232.0,3266.0,3583.0,3014.0,3006.0,3284.0,4318.0,643.6,382.20000000000005,645.2,428.00000000000006,568.0,846.4000000000001,653.2,716.6000000000001,602.8000000000001,601.2,656.8000000000001,863.6,327790.0,188640.0,328210.0,218480.0,286640.0,417680.0,332840.0,358100.0,299610.0,305010.0,328250.0,428130.0,7271.0,7351.0,7883.0,8909.0,6624.0,0.0,0.0,0.0,0.0,0.0,1454.2,1470.2,1576.6000000000001,1781.8000000000002,1324.8,0.0,0.0,0.0,0.0,0.0,727100.0,661590.0,788300.0,979990.0,662400.0,0.0,0.0,0.0,0.0,0.0,2
ID2499,3270.0,4086.0,2571.0,2487.0,4101.0,1880.0,2098.0,3155.0,2620.0,4041.0,3536.0,3247.0,654.0,817.2,514.2,497.40000000000003,820.2,376.0,419.6,631.0,524.0,808.2,707.2,649.4000000000001,328270.0,400330.0,262540.0,243880.0,413820.0,188820.0,214140.0,323440.0,266290.0,403700.0,352620.0,326340.0,8621.0,7130.0,6596.0,8629.0,6116.0,0.0,0.0,0.0,0.0,0.0,1724.2000000000003,1426.0,1319.2,1725.8000000000002,1223.2,0.0,0.0,0.0,0.0,0.0,862100.0,641700.0,659600.0,949190.0,611600.0,0.0,0.0,0.0,0.0,0.0,2
ID1234,3010.0,2873.0,2896.0,2856.0,3460.0,2361.0,3679.0,2636.0,2672.0,3150.0,1847.0,2906.0,602.0,574.6,579.2,571.2,692.0,472.20000000000005,735.8,527.2,534.4000000000001,630.0,369.4,581.2,304950.0,295210.0,287800.0,279750.0,345690.0,241570.0,367640.0,265740.0,272150.0,315790.0,186520.0,292110.0,6536.0,5365.0,7175.0,7397.0,7873.0,0.0,0.0,0.0,0.0,0.0,1307.2,1073.0,1435.0,1479.4,1574.6000000000001,0.0,0.0,0.0,0.0,0.0,653600.0,482850.0,717500.0,813670.0,787300.0,0.0,0.0,0.0,0.0,0.0,2
ID1008,3990.0,3293.0,3590.0,2691.0,1522.0,2007.0,2234.0,2518.0,2490.0,2502.0,2875.0,3290.0,798.0,658.6,718.0,538.2,304.40000000000003,401.40000000000003,446.8,503.6,498.0,500.40000000000003,575.0,658.0,397290.0,332330.0,362450.0,273290.0,155790.0,193630.0,232630.0,255710.0,239730.0,248620.0,276250.0,323270.0,6055.0,7206.0,6486.0,6285.0,6970.0,0.0,0.0,0.0,0.0,0.0,1211.0,1441.2,1297.2,1257.0,1394.0,0.0,0.0,0.0,0.0,0.0,605500.0,648540.0,648600.0,691350.0,697000.0,0.0,0.0,0.0,0.0,0.0,2
ID9716,2043.0,2842.0,3253.0,3728.0,3736.0,3939.0,4051.0,2973.0,891.0,3703.0,3570.0,3342.0,408.6,568.4,650.6,745.6,747.2,787.8000000000001,810.2,594.6,178.20000000000002,740.6,714.0,668.4000000000001,200530.0,281840.0,313480.0,380550.0,366070.0,390700.0,403920.0,293960.0,94700.0,372750.0,354610.0,337540.0,8289.0,7985.0,7090.0,6340.0,8367.0,0.0,0.0,0.0,0.0,0.0,1657.8000000000002,1597.0,1418.0,1268.0,1673.4,0.0,0.0,0.0,0.0,0.0,828900.0,718650.0,709000.0,697400.0,836700.0,0.0,0.0,0.0,0.0,0.0,2
ID8619,3045.0,1931.0,3187.0,3204.0,2291.0,1747.0,2640.0,2477.0,3413.0,2798.0,3034.0,3137.0,609.0,386.2,637.4000000000001,640.8,458.20000000000005,349.40000000000003,528.0,495.40000000000003,682.6,559.6,606.8000000000001,627.4000000000001,310120.0,197910.0,316660.0,325970.0,223250.0,182290.0,260640.0,248380.0,330500.0,268120.0,311610.0,313360.0,6497.0,6890.0,5471.0,6731.0,7315.0,0.0,0.0,0.0,0.0,0.0,1299.4,1378.0,1094.2,1346.2,1463.0,0.0,0.0,0.0,0.0,0.0,649700.0,620100.0,547100.0,740410.0,731500.0,0.0,0.0,0.0,0.0,0.0,2
